STATUS,ISOTYPE,CDR3_AA_LENGTH,CDR3_AA_GRAVY,CDR3_AA_BASIC,CDR3_AA_ACIDIC,CDR3_AA_AROMATIC,CDR3_AA_ALIPHATIC,CDR3_AA_POLARITY
SLE,IgA,13,-0.11538461538461543,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.15384615384615385,8.023076923076923
SLE,IgM,14,-0.3142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.6928571428571428,8.221428571428572
HC,IgG,13,-0.44615384615384623,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.07692307692307693,8.192307692307692
SLE,IgG,13,-0.5153846153846154,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.6,8.776923076923076
SLE,IgG,13,-1.0153846153846156,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.676923076923077,9.153846153846153
HC,IgG,13,0.19999999999999998,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.9769230769230769,8.146153846153847
SLE,IgG,13,0.6230769230769231,0,0.07692307692307693,0.07692307692307693,0.676923076923077,8.26923076923077
SLE,IgG,13,-0.43846153846153846,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.4538461538461539,8.9
SLE,IgG,13,0.0692307692307692,0.07692307692307693,0.15384615384615385,0,1.123076923076923,8.584615384615384
SLE,IgD,13,-0.9538461538461539,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.6,8.692307692307692
SLE,IgG,13,-0.4846153846153846,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.5230769230769231,8.569230769230769
SLE,IgG,13,1.6923076923076923,0.07692307692307693,0,0,1.5,7.3076923076923075
HC,IgA,13,-1.376923076923077,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.23076923076923078,9.346153846153847
SLE,IgM,17,-0.35294117647058826,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.6882352941176471,8.429411764705883
SLE,IgM,17,-0.6588235294117648,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.6294117647058823,8.488235294117647
SLE,IgM,17,0.18823529411764706,0,0.058823529411764705,0.35294117647058826,0.5705882352941176,7.2823529411764705
SLE,IgM,17,-0.6588235294117647,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.22941176470588234,8.48235294117647
SLE,IgM,17,-0.05294117647058823,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.6882352941176471,8.011764705882353
SLE,IgG,17,-0.7941176470588235,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.3470588235294118,8.547058823529412
SLE,IgM,17,0.38235294117647056,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.7470588235294118,7.4941176470588236
SLE,IgM,17,-0.5411764705882354,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.6882352941176471,8.005882352941176
SLE,IgM,17,-0.8470588235294118,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.2882352941176471,8.58235294117647
SLE,IgM,17,-0.30000000000000004,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.5764705882352942,7.81764705882353
SLE,IgM,17,-0.5117647058823529,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.39999999999999997,8.129411764705882
SLE,IgM,17,-0.7588235294117647,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.4588235294117647,8.470588235294118
SLE,IgM,17,-0.723529411764706,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.4588235294117647,8.670588235294119
SLE,IgM,17,-0.6411764705882353,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.6294117647058823,8.200000000000001
SLE,IgM,17,-0.2529411764705883,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.6294117647058823,8.570588235294117
SLE,IgG,17,-0.15294117647058827,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.5176470588235295,7.588235294117647
SLE,IgG,17,0.047058823529411764,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.6352941176470589,8.488235294117647
SLE,IgG,17,-0.9058823529411765,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.2882352941176471,8.605882352941178
SLE,IgM,14,-0.8357142857142856,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.42142857142857143,9.35
SLE,IgM,17,0.4294117647058824,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.7470588235294118,7.711764705882352
SLE,IgM,17,-0.8529411764705882,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.9764705882352942,8.441176470588236
SLE,IgM,17,-0.06470588235294124,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.8058823529411764,7.98235294117647
SLE,IgM,17,-0.9352941176470588,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.22941176470588234,8.658823529411764
SLE,IgM,17,-0.7000000000000001,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.2882352941176471,8.205882352941176
SLE,IgM,17,0.18823529411764706,0.17647058823529413,0.058823529411764705,0.058823529411764705,1.0294117647058822,8.299999999999999
SLE,IgG,17,-0.7294117647058824,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.2882352941176471,8.841176470588236
SLE,IgM,17,-0.10000000000000003,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.6882352941176471,7.6647058823529415
SLE,IgM,17,0.21176470588235297,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.7411764705882353,7.770588235294118
SLE,IgD,17,-0.6588235294117648,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.5176470588235295,8.552941176470588
SLE,IgD,17,-0.5294117647058824,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.6352941176470589,8.541176470588235
SLE,IgG,17,-0.15882352941176472,0.17647058823529413,0.058823529411764705,0.29411764705882354,0.6882352941176471,7.641176470588236
SLE,IgM,17,0.9647058823529411,0.058823529411764705,0.058823529411764705,0.058823529411764705,1.2,7.535294117647059
SLE,IgM,14,-0.7714285714285715,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.35000000000000003,8.792857142857143
SLE,IgM,17,-1.0294117647058822,0.17647058823529413,0.11764705882352941,0.35294117647058826,0.22941176470588234,8.217647058823529
SLE,IgM,17,-0.47058823529411764,0.11764705882352941,0.058823529411764705,0.4117647058823529,0.40588235294117647,7.823529411764706
SLE,IgG,17,-0.9941176470588237,0.11764705882352941,0.058823529411764705,0.29411764705882354,0.22941176470588234,8.664705882352942
SLE,IgM,17,-0.9058823529411765,0,0.11764705882352941,0.29411764705882354,0.22941176470588234,8.48235294117647
SLE,IgD,17,-1.423529411764706,0.17647058823529413,0.17647058823529413,0.35294117647058826,0,8.970588235294118
SLE,IgG,17,-1.0588235294117647,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.4588235294117647,8.452941176470588
SLE,IgG,17,-0.058823529411764705,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.4588235294117647,8.18235294117647
SLE,IgM,17,-0.2235294117647059,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.39999999999999997,8.1
SLE,IgD,17,-0.5882352941176471,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.4588235294117647,8.658823529411764
SLE,IgD,17,-0.3294117647058824,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.3470588235294118,8.588235294117647
SLE,IgM,17,-0.0470588235294118,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.6882352941176471,7.829411764705882
SLE,IgD,17,-0.21764705882352942,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.5764705882352942,8.476470588235294
SLE,IgM,17,-0.6352941176470589,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.40588235294117647,8.311764705882354
SLE,IgD,17,0.5058823529411764,0.11764705882352941,0.058823529411764705,0.23529411764705882,1.3176470588235294,7.370588235294117
SLE,IgM,17,-0.4235294117647058,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.7470588235294118,8.658823529411764
SLE,IgD,17,-0.09411764705882353,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.6882352941176471,7.917647058823529
SLE,IgM,17,1.3,0,0.058823529411764705,0,1.2588235294117647,7.782352941176471
SLE,IgM,17,-0.8882352941176471,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.2882352941176471,9.088235294117647
SLE,IgD,17,-0.5411764705882354,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.4588235294117647,7.864705882352941
SLE,IgD,17,-0.37058823529411766,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.2882352941176471,8.305882352941175
SLE,IgD,17,-0.788235294117647,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.2882352941176471,8.570588235294117
SLE,IgG,17,-0.49411764705882355,0.29411764705882354,0.058823529411764705,0.23529411764705882,0.4588235294117647,8.664705882352942
SLE,IgM,17,-0.19411764705882356,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.6882352941176471,7.98235294117647
SLE,IgD,17,-0.3470588235294118,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.5176470588235295,8.529411764705882
SLE,IgA,17,-0.3823529411764706,0.11764705882352941,0.058823529411764705,0.29411764705882354,0.40588235294117647,8.347058823529412
SLE,IgM,17,-1.6647058823529413,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.11764705882352941,8.770588235294117
SLE,IgM,17,0.18823529411764703,0.11764705882352941,0,0.23529411764705882,0.6294117647058823,7.635294117647059
SLE,IgD,17,-0.888235294117647,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.5176470588235295,8.870588235294118
SLE,IgD,17,0.09999999999999996,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.8647058823529411,8.064705882352941
SLE,IgD,14,-1.1428571428571428,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2785714285714286,8.857142857142858
SLE,IgM,17,-1.0411764705882351,0.23529411764705882,0.11764705882352941,0.11764705882352941,0.39999999999999997,8.829411764705881
SLE,IgM,17,-1.6352941176470588,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.058823529411764705,9.147058823529411
SLE,IgM,14,-1.4785714285714284,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.07142857142857142,9.285714285714286
SLE,IgD,17,-0.05882352941176473,0.11764705882352941,0.058823529411764705,0.29411764705882354,0.5764705882352942,8.147058823529411
SLE,IgD,17,-0.5,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.5176470588235295,8.41764705882353
SLE,IgD,17,-0.30000000000000004,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.5764705882352942,7.9941176470588236
SLE,IgD,17,-0.6000000000000001,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.3470588235294118,8.647058823529411
SLE,IgM,17,-1.552941176470588,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.22941176470588234,9.188235294117646
SLE,IgD,14,-0.6571428571428571,0,0.21428571428571427,0.07142857142857142,0.4857142857142857,8.878571428571428
SLE,IgG,17,-0.9294117647058824,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.4588235294117647,8.152941176470588
SLE,IgM,17,-0.7823529411764706,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.22941176470588234,8.329411764705881
SLE,IgG,17,0.15882352941176467,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.5176470588235295,8.01764705882353
SLE,IgG,17,-0.7470588235294118,0.11764705882352941,0.17647058823529413,0.29411764705882354,0.22941176470588234,8.411764705882353
SLE,IgG,17,-0.5588235294117647,0.058823529411764705,0.17647058823529413,0.4117647058823529,0.5176470588235295,8.029411764705882
SLE,IgM,14,-0.45,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.7642857142857142,8.557142857142857
SLE,IgA,14,-0.2571428571428572,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,8.592857142857143
SLE,IgG,17,-0.2882352941176471,0.17647058823529413,0.11764705882352941,0,0.9176470588235294,8.541176470588235
SLE,IgG,17,-0.47058823529411764,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.3411764705882353,8.288235294117648
SLE,IgM,17,-0.34117647058823536,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.5176470588235295,8.311764705882354
SLE,IgD,17,-1.3588235294117648,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.5764705882352942,9.235294117647058
SLE,IgG,17,-1.7823529411764707,0.17647058823529413,0.23529411764705882,0.11764705882352941,0.2882352941176471,9.552941176470588
SLE,IgD,14,0.9357142857142857,0,0,0.2857142857142857,0.7714285714285715,6.985714285714286
SLE,IgM,17,-1.276470588235294,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.22941176470588234,8.511764705882353
SLE,IgG,17,0.22352941176470584,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.6941176470588236,7.8764705882352946
SLE,IgM,17,-0.5647058823529413,0.11764705882352941,0.11764705882352941,0.35294117647058826,0.4588235294117647,7.864705882352941
SLE,IgM,17,-0.27647058823529413,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.5235294117647059,8.611764705882353
SLE,IgG,17,1.1705882352941175,0.058823529411764705,0.058823529411764705,0.058823529411764705,1.3176470588235294,7.564705882352941
HC,IgG,14,-0.1642857142857143,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.7642857142857142,8.178571428571429
SLE,IgM,17,-0.5941176470588235,0.058823529411764705,0.058823529411764705,0.29411764705882354,0.3411764705882353,7.9941176470588236
SLE,IgD,17,-0.723529411764706,0.17647058823529413,0,0.058823529411764705,0.4588235294117647,8.788235294117648
HC,IgG,17,-0.8058823529411765,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.5176470588235295,8.717647058823529
HC,IgD,17,-1.1176470588235294,0.23529411764705882,0.058823529411764705,0.35294117647058826,0.2882352941176471,8.299999999999999
HC,IgG,17,0.5235294117647059,0.11764705882352941,0.058823529411764705,0.23529411764705882,1.0294117647058822,7.68235294117647
HC,IgG,17,0.21176470588235288,0.11764705882352941,0,0.11764705882352941,0.8058823529411764,7.958823529411766
HC,IgD,17,-0.5176470588235293,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.5764705882352942,8.670588235294119
HC,IgM,17,-0.9882352941176471,0.17647058823529413,0.058823529411764705,0.35294117647058826,0.11764705882352941,8.282352941176471
HC,IgM,17,-0.15882352941176478,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.7470588235294118,8.176470588235293
HC,IgG,17,-0.8470588235294118,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.8588235294117647,8.829411764705881
HC,IgA,17,-0.8411764705882353,0.23529411764705882,0.11764705882352941,0.17647058823529413,0.5176470588235295,8.735294117647058
HC,IgM,17,0.3705882352941176,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.17647058823529413,7.770588235294118
HC,IgG,17,0.9705882352941176,0.058823529411764705,0,0.17647058823529413,1.2058823529411764,7.405882352941177
HC,IgM,17,-0.5529411764705883,0.11764705882352941,0.058823529411764705,0.29411764705882354,0.40588235294117647,8.329411764705881
HC,IgD,14,-0.35714285714285715,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.4857142857142857,8.15
HC,IgM,17,-0.8705882352941177,0.17647058823529413,0.17647058823529413,0.35294117647058826,0.3470588235294118,8.641176470588235
HC,IgG,17,-0.9176470588235294,0.17647058823529413,0.11764705882352941,0.23529411764705882,0.4588235294117647,8.394117647058822
HC,IgM,17,-0.11764705882352941,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.7470588235294118,7.970588235294118
HC,IgD,17,-0.3647058823529412,0.23529411764705882,0.058823529411764705,0.23529411764705882,0.9176470588235294,7.970588235294118
HC,IgM,17,-0.17647058823529413,0.058823529411764705,0.17647058823529413,0.23529411764705882,0.5705882352941176,8.194117647058825
HC,IgG,14,0.15714285714285717,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.6928571428571428,8.128571428571428
HC,IgM,17,0.8294117647058823,0,0.058823529411764705,0.23529411764705882,0.9705882352941176,7.347058823529412
HC,IgM,17,-0.7588235294117647,0.11764705882352941,0.11764705882352941,0.4117647058823529,0.22941176470588234,8.152941176470588
SLE,IgM,13,-0.053846153846153884,0.15384615384615385,0.23076923076923078,0.23076923076923078,1.0538461538461539,8.6
SLE,IgM,13,-1.2538461538461538,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.3,9.553846153846154
SLE,IgM,13,-0.4230769230769231,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.3,8.23076923076923
SLE,IgM,13,-0.9230769230769231,0.23076923076923078,0.15384615384615385,0.23076923076923078,0.4538461538461539,8.930769230769231
SLE,IgM,13,-0.5230769230769231,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.4538461538461539,8.484615384615385
SLE,IgM,13,-0.19230769230769232,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.5307692307692308,8.584615384615384
HC,IgG,14,0.4642857142857143,0.14285714285714285,0,0.14285714285714285,0.9071428571428573,7.971428571428571
SLE,IgM,13,-1.3076923076923077,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.3,9.1
SLE,IgM,13,-0.37692307692307697,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.3,8.692307692307692
SLE,IgM,13,-0.7692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.37692307692307697,8.792307692307691
SLE,IgM,13,-1.1538461538461537,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.3,9.076923076923077
SLE,IgM,13,0.37692307692307697,0.15384615384615385,0.07692307692307693,0,1.353846153846154,8.376923076923077
SLE,IgM,13,-0.1769230769230769,0.15384615384615385,0.23076923076923078,0,0.676923076923077,8.653846153846153
SLE,IgM,13,0.0692307692307692,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.7538461538461539,7.684615384615385
SLE,IgM,13,0.23076923076923078,0.15384615384615385,0.15384615384615385,0,0.7538461538461539,8.276923076923076
SLE,IgM,13,-0.8923076923076922,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.3,9.023076923076923
SLE,IgM,13,0.5384615384615384,0,0.07692307692307693,0.15384615384615385,0.7461538461538461,7.7153846153846155
HC,IgG,14,-0.38571428571428573,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.7642857142857142,8.335714285714285
SLE,IgM,13,-0.1384615384615385,0,0.15384615384615385,0.15384615384615385,0.5230769230769231,8.646153846153846
SLE,IgM,13,-0.2076923076923078,0.15384615384615385,0,0.3076923076923077,0.4538461538461539,8.238461538461538
SLE,IgM,13,-1.0384615384615385,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.6,9.553846153846154
HC,IgM,13,-1.2307692307692308,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.6,9.046153846153846
HC,IgG,13,-0.8076923076923077,0.23076923076923078,0,0.15384615384615385,0.4538461538461539,8.623076923076923
HC,IgM,13,-0.8307692307692308,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.6076923076923078,9.26923076923077
SLE,IgG,18,-0.7222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.48888888888888893,8.338888888888889
SLE,IgG,18,-0.8333333333333334,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.3277777777777778,9.055555555555555
SLE,IgG,18,0.08333333333333336,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.9722222222222222,8.072222222222223
SLE,IgG,18,-0.47777777777777775,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.48888888888888893,7.783333333333333
SLE,IgM,18,-0.6555555555555556,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.21666666666666667,7.7555555555555555
HC,IgG,18,-0.12222222222222223,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.43333333333333335,8.305555555555555
SLE,IgA,18,-0.07222222222222222,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.8111111111111111,8.094444444444443
SLE,IgG,18,0.711111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,1.1944444444444444,7.611111111111111
SLE,IgM,18,-0.39444444444444443,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.6000000000000001,8.533333333333333
SLE,IgM,14,-0.3571428571428572,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.8357142857142856,8.278571428571428
HC,IgD,14,-0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0.6928571428571428,8.235714285714286
SLE,IgM,18,-0.13888888888888887,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.6499999999999999,8.027777777777779
HC,IgM,18,-0.4388888888888889,0.1111111111111111,0.05555555555555555,0.2777777777777778,0.27222222222222225,8.11111111111111
HC,IgM,18,-0.3277777777777778,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.48888888888888893,8.033333333333333
HC,IgM,18,-0.2,0.05555555555555555,0.2222222222222222,0.2222222222222222,0.8666666666666667,8.477777777777778
SLE,IgM,18,-1.65,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.21666666666666667,9.133333333333333
SLE,IgD,18,-0.7333333333333333,0.05555555555555555,0.16666666666666666,0.2222222222222222,0.21666666666666667,8.461111111111112
SLE,IgM,18,-0.25,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.37777777777777777,8.233333333333333
SLE,IgD,18,-0.005555555555555579,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.7611111111111111,7.938888888888889
SLE,IgD,18,0.2611111111111111,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.7611111111111112,8.06111111111111
SLE,IgM,18,-0.8277777777777778,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.37777777777777777,8.577777777777778
SLE,IgD,18,-0.8111111111111111,0.05555555555555555,0.2777777777777778,0.16666666666666666,0.21666666666666667,8.933333333333334
SLE,IgD,18,-1.2055555555555555,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.21666666666666667,8.566666666666666
SLE,IgD,18,-0.5222222222222223,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.38333333333333336,8.55
SLE,IgD,18,0.7833333333333334,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.9722222222222222,7.633333333333334
HC,IgD,18,-1.0222222222222221,0.2222222222222222,0.1111111111111111,0.2777777777777778,0.37777777777777777,8.572222222222223
HC,IgD,18,-0.2777777777777778,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.37777777777777777,7.944444444444445
HC,IgG,14,0.12142857142857144,0.07142857142857142,0.07142857142857142,0,0.6928571428571428,8.392857142857142
SLE,IgG,18,-0.48888888888888893,0.05555555555555555,0.16666666666666666,0.2222222222222222,0.38333333333333336,8.511111111111111
SLE,IgG,18,-1.0944444444444443,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.21666666666666667,8.505555555555555
SLE,IgG,14,-1.4428571428571428,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.07142857142857142,9.292857142857143
SLE,IgM,14,-0.028571428571428574,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.4857142857142857,8.457142857142857
HC,IgG,18,0.5833333333333334,0.05555555555555555,0,0.05555555555555555,0.7611111111111112,7.783333333333333
SLE,IgG,18,-0.3388888888888889,0,0.1111111111111111,0.16666666666666666,0.48888888888888893,8.3
SLE,IgD,18,-1.0722222222222222,0.1111111111111111,0.1111111111111111,0.2777777777777778,0.21666666666666667,8.333333333333334
HC,IgD,14,-0.23571428571428574,0.14285714285714285,0.21428571428571427,0,1.042857142857143,8.721428571428572
SLE,IgA,18,0.42777777777777776,0.16666666666666666,0.05555555555555555,0.1111111111111111,1.0277777777777777,7.844444444444444
HC,IgG,18,-0.7111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.43333333333333335,8.733333333333333
HC,IgA,14,-0.2857142857142857,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.42142857142857143,8.735714285714286
HC,IgD,18,-0.8055555555555556,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.7055555555555555,8.45
SLE,IgM,18,0.8833333333333333,0.05555555555555555,0.05555555555555555,0.05555555555555555,1.2444444444444445,7.816666666666666
SLE,IgM,18,-1.0777777777777777,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.21666666666666667,8.633333333333333
SLE,IgM,18,-0.8277777777777778,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.27222222222222225,8.461111111111112
HC,IgA,14,-0.2857142857142857,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.42142857142857143,8.735714285714286
SLE,IgM,18,-0.7833333333333333,0,0.16666666666666666,0.2222222222222222,0.21666666666666667,8.605555555555556
SLE,IgM,18,0.09444444444444448,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.922222222222222,8.261111111111111
SLE,IgM,18,0.8444444444444446,0.1111111111111111,0.1111111111111111,0.05555555555555555,1.2999999999999998,7.877777777777778
SLE,IgM,18,0.30000000000000004,0.1111111111111111,0.16666666666666666,0.1111111111111111,1.0277777777777777,8.227777777777778
SLE,IgG,18,0.7277777777777777,0.1111111111111111,0.05555555555555555,0.05555555555555555,1.1888888888888889,7.777777777777778
SLE,IgM,18,-0.5611111111111112,0.05555555555555555,0.1111111111111111,0.3333333333333333,0.43333333333333335,7.972222222222222
SLE,IgM,18,-0.6722222222222222,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.21666666666666667,8.7
HC,IgG,14,-0.15000000000000005,0.14285714285714285,0,0.14285714285714285,0.42142857142857143,7.942857142857143
HC,IgD,18,-0.6166666666666667,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.21666666666666667,8.18888888888889
SLE,IgD,14,-0.23571428571428577,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.8357142857142856,8.057142857142857
SLE,IgG,18,-0.04444444444444449,0.16666666666666666,0.1111111111111111,0.2777777777777778,0.9222222222222223,7.822222222222223
SLE,IgM,18,-0.40555555555555556,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5388888888888889,8.461111111111112
HC,IgM,18,-0.4722222222222223,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.6499999999999999,8.427777777777777
SLE,IgG,14,-0.5357142857142857,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.6285714285714287,9.192857142857141
SLE,IgM,18,0.30000000000000004,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.9166666666666666,7.922222222222222
SLE,IgM,18,-0.2888888888888889,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.5944444444444444,8.13888888888889
SLE,IgM,18,-0.6555555555555556,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.6499999999999999,8.383333333333333
SLE,IgM,18,0.9333333333333333,0,0.05555555555555555,0.1111111111111111,0.48888888888888893,7.338888888888889
SLE,IgG,18,0.6555555555555556,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.9722222222222222,7.822222222222223
SLE,IgG,14,0.7071428571428572,0.14285714285714285,0,0.21428571428571427,0.7642857142857142,7.692857142857143
SLE,IgG,18,-1.1833333333333333,0.1111111111111111,0.16666666666666666,0.2777777777777778,0.21666666666666667,8.649999999999999
HC,IgG,14,-0.6214285714285716,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.5571428571428572,8.414285714285715
HC,IgM,14,-0.7428571428571429,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.8357142857142856,8.8
SLE,IgM,18,-0.6944444444444444,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.43333333333333335,8.355555555555556
SLE,IgM,18,-0.9166666666666666,0.1111111111111111,0.05555555555555555,0.3333333333333333,0.27222222222222225,8.166666666666666
SLE,IgG,18,-0.10555555555555557,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.8666666666666667,8.172222222222222
HC,IgA,14,0.4642857142857143,0.07142857142857142,0.14285714285714285,0.07142857142857142,1.042857142857143,8.25
SLE,IgM,18,-0.5111111111111112,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.27222222222222225,8.7
SLE,IgD,18,0.15555555555555556,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.37777777777777777,8.133333333333333
